loan_id,no_of_dependents,self_employed,income_annum,loan_amount,loan_term,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3262,0, Yes,28000.0,63000.0,12,41000.0,0.0,87000.0,23000.0, Approved
3263,2, Yes,82000.0,287000.0,14,233000.0,161000.0,177000.0,43000.0, Rejected
3264,3, No,90000.0,267000.0,14,53000.0,0.0,313000.0,52000.0, Approved
3265,5, Yes,8000.0,21000.0,12,12000.0,10000.0,31000.0,9000.0, Rejected
3266,4, Yes,61000.0,212000.0,6,7000.0,72000.0,223000.0,61000.0, Approved
3267,4, Yes,24000.0,94000.0,2,37000.0,3000.0,71000.0,35000.0, Approved
3268,4, Yes,60000.0,170000.0,12,153000.0,32000.0,221000.0,39000.0, Approved
3269,2, Yes,79000.0,225000.0,6,81000.0,53000.0,179000.0,81000.0, Approved
3270,3, Yes,95000.0,257000.0,18,169000.0,136000.0,293000.0,101000.0, Rejected
3271,3, Yes,18000.0,64000.0,20,15000.0,29000.0,44000.0,13000.0, Rejected
3272,3, Yes,58000.0,141000.0,12,117000.0,44000.0,154000.0,84000.0, Approved
3273,3, No,28000.0,94000.0,10,70000.0,35000.0,77000.0,15000.0, Rejected
3274,3, Yes,40000.0,83000.0,8,37000.0,74000.0,152000.0,59000.0, Rejected
3275,1, No,10000.0,34000.0,18,23000.0,4000.0,31000.0,12000.0, Approved
3276,0, No,91000.0,211000.0,20,59000.0,62000.0,337000.0,56000.0, Approved
3277,0, No,46000.0,181000.0,14,28000.0,2000.0,156000.0,33000.0, Rejected
3278,2, No,78000.0,169000.0,6,174000.0,63000.0,204000.0,117000.0, Approved
3279,4, Yes,66000.0,188000.0,10,165000.0,95000.0,200000.0,62000.0, Rejected
3280,5, No,98000.0,266000.0,12,52000.0,29000.0,225000.0,141000.0, Approved
3281,1, No,74000.0,266000.0,18,22000.0,24000.0,224000.0,39000.0, Rejected
3282,3, Yes,43000.0,166000.0,10,57000.0,37000.0,128000.0,58000.0, Approved
3283,2, Yes,98000.0,346000.0,16,124000.0,149000.0,347000.0,61000.0, Approved
3284,5, No,11000.0,39000.0,20,32000.0,12000.0,38000.0,11000.0, Approved
3285,3, Yes,86000.0,218000.0,20,53000.0,88000.0,240000.0,91000.0, Approved
3286,0, Yes,94000.0,355000.0,16,93000.0,118000.0,305000.0,58000.0, Approved
3287,3, Yes,53000.0,203000.0,14,150000.0,0.0,172000.0,59000.0, Rejected
3288,1, Yes,87000.0,338000.0,18,183000.0,115000.0,315000.0,59000.0, Approved
3289,3, Yes,48000.0,142000.0,12,104000.0,7000.0,98000.0,24000.0, Rejected
3290,4, No,44000.0,98000.0,18,24000.0,24000.0,151000.0,44000.0, Approved
3291,1, Yes,54000.0,193000.0,12,50000.0,18000.0,203000.0,65000.0, Approved
3292,5, Yes,84000.0,319000.0,10,189000.0,103000.0,220000.0,91000.0, Approved
3293,1, Yes,54000.0,195000.0,18,121000.0,8000.0,170000.0,35000.0, Approved
3294,3, Yes,94000.0,321000.0,10,227000.0,58000.0,294000.0,114000.0, Approved
3295,0, Yes,8000.0,24000.0,4,5000.0,8000.0,28000.0,5000.0, Approved
3296,0, No,38000.0,148000.0,10,59000.0,57000.0,95000.0,46000.0, Rejected
3297,4, No,31000.0,63000.0,4,86000.0,41000.0,88000.0,28000.0, Rejected
3298,3, Yes,60000.0,213000.0,4,47000.0,89000.0,173000.0,76000.0, Approved
3299,2, Yes,68000.0,155000.0,12,99000.0,12000.0,218000.0,85000.0, Rejected
3300,5, No,52000.0,117000.0,6,81000.0,51000.0,114000.0,56000.0, Approved
3301,0, No,19000.0,67000.0,12,30000.0,32000.0,49000.0,17000.0, Approved
3302,5, Yes,36000.0,85000.0,20,44000.0,64000.0,74000.0,45000.0, Approved
3303,3, Yes,15000.0,41000.0,14,6000.0,20000.0,48000.0,21000.0, Approved
3304,3, No,20000.0,58000.0,8,30000.0,31000.0,55000.0,10000.0, Approved
3305,5, No,92000.0,186000.0,20,10000.0,3000.0,242000.0,107000.0, Rejected
3306,0, Yes,61000.0,159000.0,18,129000.0,108000.0,191000.0,88000.0, Rejected
3307,5, No,3000.0,5000.0,8,4000.0,3000.0,12000.0,2000.0, Rejected
3308,1, No,8000.0,23000.0,10,9000.0,9000.0,29000.0,11000.0, Approved
3309,0, No,33000.0,90000.0,16,30000.0,64000.0,103000.0,33000.0, Approved
3310,1, No,58000.0,187000.0,20,141000.0,30000.0,156000.0,60000.0, Approved
3311,5, No,85000.0,234000.0,16,251000.0,165000.0,245000.0,48000.0, Approved
3312,0, Yes,41000.0,128000.0,8,37000.0,7000.0,94000.0,27000.0, Approved
3313,2, No,78000.0,264000.0,4,22000.0,84000.0,166000.0,67000.0, Approved
3314,0, No,75000.0,230000.0,14,89000.0,48000.0,202000.0,71000.0, Approved
3315,2, No,23000.0,88000.0,18,18000.0,8000.0,52000.0,15000.0, Rejected
3316,4, Yes,6000.0,23000.0,6,17000.0,6000.0,20000.0,3000.0, Rejected
3317,1, No,29000.0,115000.0,20,36000.0,38000.0,59000.0,31000.0, Rejected
3318,5, No,9000.0,22000.0,2,6000.0,17000.0,29000.0,7000.0, Rejected
3319,5, Yes,90000.0,204000.0,6,52000.0,114000.0,282000.0,90000.0, Rejected
3320,1, No,48000.0,143000.0,4,124000.0,79000.0,177000.0,36000.0, Rejected
3321,1, No,16000.0,46000.0,12,8000.0,6000.0,39000.0,15000.0, Rejected
3322,3, No,26000.0,81000.0,12,73000.0,19000.0,68000.0,22000.0, Rejected
3323,4, Yes,18000.0,46000.0,14,17000.0,24000.0,47000.0,16000.0, Rejected
3324,5, Yes,44000.0,118000.0,20,59000.0,73000.0,152000.0,43000.0, Approved
3325,2, No,2000.0,3000.0,20,0.0,0.0,4000.0,3000.0, Rejected
3326,4, Yes,8000.0,21000.0,6,7000.0,3000.0,29000.0,12000.0, Rejected
3327,3, No,15000.0,32000.0,4,20000.0,4000.0,37000.0,14000.0, Approved
3328,0, Yes,77000.0,169000.0,14,221000.0,40000.0,290000.0,64000.0, Rejected
3329,5, Yes,72000.0,213000.0,2,99000.0,17000.0,204000.0,72000.0, Approved
3330,4, No,10000.0,23000.0,16,2000.0,1000.0,20000.0,10000.0, Rejected
3331,1, No,63000.0,172000.0,12,101000.0,42000.0,247000.0,85000.0, Approved
3332,3, No,19000.0,41000.0,12,46000.0,11000.0,53000.0,21000.0, Approved
3333,5, No,44000.0,153000.0,4,2000.0,54000.0,175000.0,24000.0, Approved
3334,0, No,91000.0,264000.0,6,158000.0,11000.0,353000.0,57000.0, Rejected
3335,2, Yes,9000.0,23000.0,20,0.0,12000.0,34000.0,13000.0, Rejected
3336,0, Yes,46000.0,120000.0,12,45000.0,7000.0,162000.0,36000.0, Rejected
3337,2, Yes,94000.0,227000.0,14,40000.0,169000.0,247000.0,115000.0, Rejected
3338,5, No,69000.0,265000.0,16,205000.0,98000.0,171000.0,94000.0, Rejected
3339,2, No,3000.0,9000.0,8,8000.0,4000.0,5000.0,1000.0, Approved
3340,5, Yes,19000.0,67000.0,2,42000.0,2000.0,39000.0,17000.0, Approved
3341,4, Yes,44000.0,164000.0,6,54000.0,75000.0,131000.0,57000.0, Rejected
3342,4, Yes,12000.0,41000.0,16,9000.0,9000.0,23000.0,9000.0, Approved
3343,1, Yes,10000.0,30000.0,10,29000.0,5000.0,33000.0,8000.0, Approved
3344,0, No,31000.0,104000.0,18,13000.0,50000.0,72000.0,16000.0, Approved
3345,1, Yes,21000.0,63000.0,16,24000.0,22000.0,44000.0,22000.0, Approved
3346,0, No,21000.0,47000.0,2,40000.0,13000.0,81000.0,12000.0, Rejected
3347,4, No,94000.0,333000.0,18,206000.0,56000.0,322000.0,72000.0, Rejected
3348,2, No,97000.0,377000.0,6,3000.0,31000.0,238000.0,118000.0, Approved
3349,4, No,14000.0,27000.0,18,6000.0,13000.0,54000.0,9000.0, Approved
3350,2, No,47000.0,146000.0,20,82000.0,60000.0,141000.0,68000.0, Approved
3351,3, Yes,41000.0,133000.0,10,19000.0,55000.0,132000.0,61000.0, Approved
3352,4, Yes,12000.0,28000.0,6,33000.0,3000.0,42000.0,14000.0, Rejected
3353,5, No,79000.0,278000.0,16,233000.0,125000.0,172000.0,106000.0, Approved
3354,2, No,66000.0,150000.0,16,136000.0,66000.0,235000.0,33000.0, Rejected
3355,0, No,22000.0,88000.0,4,16000.0,23000.0,83000.0,20000.0, Approved
3356,3, No,55000.0,176000.0,8,58000.0,78000.0,203000.0,31000.0, Approved
3357,4, No,51000.0,155000.0,8,67000.0,81000.0,136000.0,67000.0, Rejected
3358,2, Yes,39000.0,77000.0,10,97000.0,75000.0,141000.0,21000.0, Rejected
3359,5, No,2000.0,4000.0,6,3000.0,3000.0,4000.0,1000.0, Approved
3360,4, No,58000.0,147000.0,10,23000.0,101000.0,177000.0,39000.0, Approved
3361,5, No,83000.0,207000.0,2,84000.0,143000.0,197000.0,78000.0, Rejected
3362,5, Yes,26000.0,55000.0,8,67000.0,8000.0,72000.0,13000.0, Approved
3363,1, No,21000.0,81000.0,6,46000.0,29000.0,49000.0,29000.0, Approved
3364,4, No,39000.0,108000.0,20,47000.0,16000.0,145000.0,23000.0, Rejected
3365,1, Yes,52000.0,163000.0,6,110000.0,34000.0,207000.0,46000.0, Rejected
3366,3, Yes,78000.0,244000.0,20,67000.0,51000.0,177000.0,41000.0, Rejected
3367,3, Yes,54000.0,143000.0,4,41000.0,28000.0,193000.0,49000.0, Approved
3368,2, No,29000.0,110000.0,2,49000.0,32000.0,115000.0,14000.0, Approved
3369,4, No,71000.0,283000.0,6,56000.0,71000.0,260000.0,97000.0, Approved
3370,1, Yes,8000.0,25000.0,4,13000.0,10000.0,31000.0,9000.0, Approved
3371,5, Yes,34000.0,128000.0,10,98000.0,43000.0,110000.0,46000.0, Approved
3372,1, Yes,68000.0,176000.0,14,55000.0,56000.0,181000.0,77000.0, Rejected
3373,4, Yes,70000.0,271000.0,12,83000.0,94000.0,172000.0,95000.0, Approved
3374,0, Yes,93000.0,245000.0,10,202000.0,7000.0,326000.0,54000.0, Approved
3375,2, No,75000.0,199000.0,10,35000.0,130000.0,199000.0,59000.0, Approved
3376,3, Yes,80000.0,312000.0,20,73000.0,84000.0,160000.0,60000.0, Rejected
3377,5, Yes,16000.0,41000.0,2,14000.0,10000.0,42000.0,10000.0, Approved
3378,1, Yes,67000.0,188000.0,6,87000.0,59000.0,180000.0,61000.0, Approved
3379,3, No,38000.0,114000.0,4,58000.0,40000.0,96000.0,44000.0, Approved
3380,1, Yes,27000.0,54000.0,6,48000.0,15000.0,61000.0,26000.0, Rejected
3381,3, No,13000.0,29000.0,8,38000.0,19000.0,38000.0,18000.0, Approved
3382,4, No,34000.0,105000.0,16,31000.0,45000.0,111000.0,45000.0, Rejected
3383,3, No,34000.0,109000.0,14,54000.0,16000.0,77000.0,30000.0, Approved
3384,5, Yes,24000.0,68000.0,8,19000.0,13000.0,95000.0,19000.0, Rejected
3385,0, No,19000.0,69000.0,4,21000.0,37000.0,43000.0,22000.0, Approved
3386,4, No,7000.0,22000.0,6,3000.0,2000.0,25000.0,3000.0, Approved
3387,1, No,69000.0,209000.0,4,32000.0,18000.0,250000.0,52000.0, Approved
3388,5, Yes,3000.0,8000.0,18,4000.0,2000.0,9000.0,4000.0, Approved
3389,3, No,60000.0,187000.0,10,66000.0,62000.0,233000.0,67000.0, Rejected
3390,1, No,43000.0,164000.0,20,67000.0,62000.0,102000.0,57000.0, Rejected
3391,4, No,58000.0,135000.0,14,138000.0,93000.0,204000.0,79000.0, Approved
3392,2, Yes,33000.0,67000.0,8,13000.0,46000.0,123000.0,32000.0, Approved
3393,2, No,4000.0,15000.0,4,7000.0,5000.0,12000.0,3000.0, Approved
3394,5, No,3000.0,6000.0,4,5000.0,2000.0,7000.0,2000.0, Rejected
3395,1, No,42000.0,107000.0,6,74000.0,70000.0,140000.0,47000.0, Rejected
3396,2, Yes,6000.0,23000.0,12,4000.0,9000.0,12000.0,4000.0, Rejected
3397,5, Yes,44000.0,152000.0,6,95000.0,22000.0,167000.0,58000.0, Rejected
3398,0, Yes,92000.0,294000.0,2,92000.0,138000.0,320000.0,53000.0, Approved
3399,2, Yes,69000.0,253000.0,4,90000.0,36000.0,213000.0,55000.0, Approved
3400,5, Yes,51000.0,137000.0,14,121000.0,89000.0,194000.0,47000.0, Rejected
3401,4, No,34000.0,127000.0,2,33000.0,61000.0,77000.0,37000.0, Approved
3402,4, Yes,86000.0,268000.0,12,74000.0,28000.0,321000.0,117000.0, Approved
3403,3, Yes,92000.0,289000.0,8,139000.0,83000.0,324000.0,49000.0, Rejected
3404,5, Yes,48000.0,163000.0,4,88000.0,23000.0,100000.0,28000.0, Approved
3405,4, No,28000.0,83000.0,14,32000.0,11000.0,91000.0,15000.0, Rejected
3406,1, Yes,34000.0,70000.0,4,31000.0,16000.0,130000.0,40000.0, Rejected
3407,5, Yes,8000.0,22000.0,14,22000.0,12000.0,17000.0,11000.0, Approved
3408,1, No,41000.0,111000.0,6,120000.0,29000.0,90000.0,59000.0, Rejected
3409,0, No,19000.0,38000.0,16,8000.0,5000.0,40000.0,21000.0, Rejected
3410,5, Yes,67000.0,254000.0,14,103000.0,81000.0,185000.0,39000.0, Approved
3411,0, No,52000.0,134000.0,2,120000.0,79000.0,204000.0,62000.0, Rejected
3412,3, Yes,67000.0,164000.0,2,44000.0,109000.0,253000.0,92000.0, Rejected
3413,1, Yes,47000.0,150000.0,20,21000.0,25000.0,101000.0,38000.0, Approved
3414,0, No,60000.0,220000.0,12,14000.0,20000.0,141000.0,70000.0, Approved
3415,5, Yes,65000.0,189000.0,12,51000.0,19000.0,182000.0,78000.0, Rejected
3416,3, No,5000.0,20000.0,12,8000.0,7000.0,18000.0,4000.0, Approved
3417,4, No,57000.0,133000.0,2,94000.0,30000.0,118000.0,82000.0, Rejected
3418,4, Yes,68000.0,200000.0,12,202000.0,109000.0,269000.0,66000.0, Approved
3419,5, No,31000.0,123000.0,18,49000.0,19000.0,61000.0,28000.0, Approved
3420,3, No,51000.0,110000.0,16,118000.0,29000.0,129000.0,27000.0, Approved
3421,1, Yes,63000.0,239000.0,10,163000.0,49000.0,168000.0,45000.0, Approved
3422,5, Yes,44000.0,141000.0,10,53000.0,49000.0,175000.0,26000.0, Approved
3423,1, No,81000.0,219000.0,6,151000.0,54000.0,275000.0,66000.0, Approved
3424,1, No,11000.0,37000.0,2,2000.0,0.0,22000.0,13000.0, Approved
3425,0, Yes,24000.0,69000.0,4,51000.0,45000.0,60000.0,34000.0, Approved
3426,3, Yes,70000.0,263000.0,12,143000.0,128000.0,151000.0,99000.0, Rejected
3427,1, Yes,87000.0,300000.0,12,219000.0,127000.0,306000.0,127000.0, Rejected
3428,0, Yes,35000.0,126000.0,10,12000.0,25000.0,104000.0,36000.0, Rejected
3429,1, Yes,16000.0,53000.0,4,14000.0,14000.0,49000.0,13000.0, Approved
3430,5, Yes,78000.0,173000.0,16,8000.0,45000.0,163000.0,93000.0, Rejected
3431,2, No,37000.0,92000.0,10,85000.0,20000.0,102000.0,31000.0, Approved
3432,4, No,4000.0,14000.0,18,-1000.0,0.0,9000.0,6000.0, Approved
3433,0, No,48000.0,157000.0,10,49000.0,74000.0,171000.0,64000.0, Rejected
3434,0, Yes,29000.0,75000.0,18,32000.0,3000.0,75000.0,40000.0, Approved
3435,5, Yes,50000.0,146000.0,18,118000.0,25000.0,198000.0,49000.0, Rejected
3436,0, Yes,76000.0,181000.0,16,128000.0,59000.0,298000.0,106000.0, Rejected
3437,1, No,30000.0,94000.0,4,6000.0,35000.0,96000.0,20000.0, Approved
3438,3, Yes,2000.0,7000.0,18,4000.0,1000.0,5000.0,0.0, Rejected
3439,5, Yes,68000.0,190000.0,8,95000.0,72000.0,250000.0,63000.0, Approved
3440,5, Yes,97000.0,274000.0,2,0.0,184000.0,220000.0,79000.0, Rejected
3441,0, Yes,12000.0,42000.0,4,28000.0,22000.0,28000.0,15000.0, Approved
3442,5, Yes,74000.0,240000.0,16,43000.0,67000.0,206000.0,87000.0, Approved
3443,4, No,69000.0,208000.0,4,26000.0,24000.0,161000.0,74000.0, Approved
3444,0, Yes,91000.0,233000.0,18,177000.0,25000.0,338000.0,64000.0, Rejected
3445,0, Yes,13000.0,47000.0,16,32000.0,10000.0,38000.0,8000.0, Rejected
3446,3, No,66000.0,146000.0,10,153000.0,121000.0,148000.0,60000.0, Approved
3447,3, Yes,18000.0,57000.0,14,53000.0,31000.0,35000.0,27000.0, Approved
3448,5, Yes,82000.0,209000.0,14,114000.0,48000.0,260000.0,84000.0, Approved
3449,4, No,28000.0,83000.0,14,49000.0,26000.0,71000.0,37000.0, Rejected
3450,1, Yes,70000.0,160000.0,4,130000.0,86000.0,266000.0,79000.0, Approved
3451,4, No,7000.0,18000.0,18,4000.0,13000.0,22000.0,6000.0, Approved
3452,0, No,74000.0,255000.0,6,23000.0,56000.0,268000.0,84000.0, Rejected
3453,5, Yes,23000.0,50000.0,10,3000.0,37000.0,87000.0,29000.0, Rejected
3454,1, Yes,6000.0,19000.0,8,12000.0,1000.0,16000.0,3000.0, Rejected
3455,5, No,10000.0,30000.0,4,28000.0,11000.0,20000.0,11000.0, Approved
3456,1, Yes,22000.0,52000.0,8,29000.0,1000.0,50000.0,23000.0, Rejected
3457,1, No,80000.0,309000.0,2,235000.0,12000.0,195000.0,73000.0, Approved
3458,4, No,86000.0,209000.0,10,243000.0,72000.0,237000.0,99000.0, Approved
3459,3, Yes,75000.0,260000.0,2,139000.0,19000.0,269000.0,112000.0, Approved
3460,5, Yes,52000.0,118000.0,18,143000.0,51000.0,155000.0,45000.0, Approved
3461,2, No,79000.0,209000.0,2,17000.0,18000.0,163000.0,71000.0, Approved
3462,1, Yes,42000.0,113000.0,4,47000.0,28000.0,149000.0,40000.0, Approved
3463,0, No,65000.0,202000.0,16,83000.0,122000.0,143000.0,96000.0, Approved
3464,0, Yes,74000.0,152000.0,12,62000.0,85000.0,188000.0,41000.0, Approved
3465,3, No,91000.0,256000.0,12,89000.0,163000.0,279000.0,111000.0, Approved
3466,0, No,8000.0,23000.0,16,18000.0,6000.0,20000.0,4000.0, Approved
3467,1, Yes,8000.0,28000.0,10,13000.0,13000.0,25000.0,4000.0, Approved
3468,5, Yes,41000.0,99000.0,4,76000.0,74000.0,120000.0,55000.0, Rejected
3469,5, Yes,42000.0,87000.0,6,60000.0,8000.0,85000.0,25000.0, Approved
3470,3, Yes,48000.0,115000.0,12,36000.0,80000.0,156000.0,54000.0, Rejected
3471,3, Yes,83000.0,259000.0,8,144000.0,122000.0,235000.0,71000.0, Approved
3472,4, No,76000.0,239000.0,8,25000.0,16000.0,202000.0,67000.0, Approved
3473,4, No,51000.0,123000.0,20,92000.0,92000.0,187000.0,56000.0, Rejected
3474,5, No,36000.0,116000.0,14,85000.0,3000.0,120000.0,48000.0, Rejected
3475,3, Yes,54000.0,168000.0,16,107000.0,64000.0,134000.0,70000.0, Approved
3476,5, No,7000.0,14000.0,4,15000.0,8000.0,26000.0,3000.0, Rejected
3477,2, Yes,98000.0,382000.0,10,54000.0,148000.0,243000.0,53000.0, Approved
3478,4, No,97000.0,364000.0,4,138000.0,113000.0,381000.0,135000.0, Approved
3479,0, Yes,94000.0,299000.0,12,123000.0,15000.0,357000.0,82000.0, Rejected
3480,3, Yes,32000.0,91000.0,18,45000.0,8000.0,90000.0,17000.0, Rejected
3481,0, Yes,37000.0,116000.0,10,0.0,45000.0,90000.0,35000.0, Approved
3482,2, Yes,42000.0,158000.0,6,123000.0,37000.0,126000.0,46000.0, Approved
3483,2, No,70000.0,242000.0,6,206000.0,5000.0,214000.0,92000.0, Approved
3484,3, No,32000.0,115000.0,16,48000.0,23000.0,104000.0,32000.0, Rejected
3485,5, No,79000.0,177000.0,2,197000.0,28000.0,289000.0,54000.0, Approved
3486,3, No,22000.0,83000.0,18,11000.0,9000.0,58000.0,20000.0, Rejected
3487,0, Yes,27000.0,84000.0,6,12000.0,41000.0,75000.0,20000.0, Approved
3488,5, No,68000.0,180000.0,12,178000.0,118000.0,250000.0,93000.0, Approved
3489,3, Yes,63000.0,233000.0,4,183000.0,122000.0,211000.0,81000.0, Approved
3490,5, Yes,90000.0,314000.0,2,120000.0,108000.0,207000.0,87000.0, Approved
3491,1, No,47000.0,157000.0,4,133000.0,51000.0,162000.0,36000.0, Approved
3492,2, No,81000.0,175000.0,4,108000.0,127000.0,232000.0,93000.0, Approved
3493,2, No,90000.0,273000.0,14,226000.0,44000.0,269000.0,72000.0, Rejected
3494,4, No,38000.0,141000.0,8,39000.0,49000.0,82000.0,54000.0, Approved
3495,4, Yes,88000.0,222000.0,10,68000.0,40000.0,319000.0,99000.0, Rejected
3496,3, Yes,87000.0,272000.0,18,91000.0,93000.0,309000.0,120000.0, Rejected
3497,5, No,50000.0,124000.0,14,74000.0,86000.0,170000.0,40000.0, Rejected
3498,0, Yes,60000.0,227000.0,10,2000.0,119000.0,137000.0,87000.0, Rejected
3499,2, Yes,91000.0,242000.0,16,256000.0,19000.0,311000.0,91000.0, Approved
3500,1, No,74000.0,179000.0,6,26000.0,13000.0,259000.0,50000.0, Rejected
3501,1, Yes,83000.0,284000.0,16,14000.0,117000.0,169000.0,114000.0, Approved
3502,1, Yes,76000.0,239000.0,12,5000.0,122000.0,270000.0,50000.0, Approved
3503,1, Yes,35000.0,96000.0,4,17000.0,60000.0,79000.0,46000.0, Rejected
3504,5, Yes,10000.0,35000.0,18,9000.0,5000.0,29000.0,6000.0, Approved
3505,5, Yes,99000.0,259000.0,4,78000.0,2000.0,380000.0,54000.0, Approved
3506,2, Yes,57000.0,151000.0,18,59000.0,38000.0,166000.0,62000.0, Rejected
3507,5, No,7000.0,24000.0,16,13000.0,7000.0,26000.0,8000.0, Rejected
3508,0, Yes,96000.0,238000.0,12,99000.0,144000.0,212000.0,104000.0, Approved
3509,1, No,93000.0,289000.0,6,111000.0,16000.0,197000.0,110000.0, Rejected
3510,0, No,95000.0,284000.0,18,62000.0,103000.0,302000.0,141000.0, Approved
3511,4, Yes,87000.0,234000.0,16,106000.0,117000.0,200000.0,80000.0, Rejected
3512,5, Yes,73000.0,210000.0,14,155000.0,80000.0,203000.0,108000.0, Approved
3513,3, Yes,41000.0,127000.0,10,64000.0,19000.0,141000.0,32000.0, Rejected
3514,2, No,29000.0,102000.0,4,12000.0,41000.0,61000.0,36000.0, Approved
3515,3, Yes,75000.0,179000.0,2,70000.0,118000.0,250000.0,63000.0, Approved
3516,1, No,79000.0,257000.0,20,149000.0,30000.0,181000.0,88000.0, Approved
3517,1, Yes,69000.0,223000.0,16,174000.0,1000.0,213000.0,90000.0, Approved
3518,0, No,69000.0,229000.0,10,56000.0,93000.0,262000.0,80000.0, Rejected
3519,0, No,48000.0,188000.0,16,79000.0,94000.0,173000.0,55000.0, Approved
3520,5, Yes,77000.0,244000.0,8,14000.0,77000.0,220000.0,100000.0, Rejected
3521,3, No,69000.0,227000.0,4,9000.0,134000.0,155000.0,64000.0, Approved
3522,1, No,12000.0,45000.0,4,32000.0,18000.0,29000.0,12000.0, Approved
3523,1, No,29000.0,96000.0,4,82000.0,43000.0,70000.0,27000.0, Approved
3524,4, Yes,55000.0,189000.0,6,139000.0,91000.0,185000.0,31000.0, Rejected
3525,4, Yes,32000.0,107000.0,4,73000.0,30000.0,82000.0,18000.0, Approved
3526,5, No,26000.0,82000.0,4,74000.0,20000.0,89000.0,27000.0, Approved
3527,0, No,5000.0,16000.0,18,14000.0,4000.0,10000.0,2000.0, Approved
3528,0, No,18000.0,69000.0,10,9000.0,4000.0,37000.0,17000.0, Rejected
3529,0, No,13000.0,49000.0,12,24000.0,12000.0,41000.0,17000.0, Approved
3530,1, No,99000.0,207000.0,20,127000.0,82000.0,381000.0,111000.0, Approved
3531,0, No,20000.0,47000.0,2,47000.0,5000.0,79000.0,12000.0, Approved
3532,1, No,51000.0,153000.0,4,70000.0,61000.0,153000.0,59000.0, Approved
3533,4, Yes,82000.0,240000.0,20,230000.0,30000.0,248000.0,54000.0, Approved
3534,5, No,42000.0,126000.0,18,89000.0,32000.0,117000.0,62000.0, Approved
3535,2, Yes,13000.0,49000.0,8,21000.0,18000.0,34000.0,17000.0, Approved
3536,1, Yes,46000.0,136000.0,18,112000.0,85000.0,155000.0,54000.0, Rejected
3537,1, No,66000.0,197000.0,12,160000.0,44000.0,188000.0,95000.0, Approved
3538,2, Yes,83000.0,301000.0,16,52000.0,51000.0,331000.0,72000.0, Approved
3539,0, No,69000.0,207000.0,16,171000.0,137000.0,146000.0,88000.0, Approved
3540,4, Yes,47000.0,125000.0,8,137000.0,2000.0,98000.0,70000.0, Approved
3541,1, No,79000.0,158000.0,8,8000.0,35000.0,187000.0,83000.0, Approved
3542,3, No,88000.0,249000.0,16,167000.0,172000.0,300000.0,105000.0, Approved
3543,1, No,65000.0,234000.0,2,50000.0,104000.0,167000.0,76000.0, Approved
3544,3, No,35000.0,137000.0,4,52000.0,28000.0,130000.0,44000.0, Approved
3545,2, Yes,82000.0,196000.0,16,115000.0,23000.0,288000.0,107000.0, Approved
3546,0, Yes,20000.0,60000.0,14,15000.0,14000.0,59000.0,29000.0, Rejected
3547,5, No,27000.0,82000.0,2,70000.0,10000.0,62000.0,15000.0, Approved
3548,0, Yes,53000.0,176000.0,4,20000.0,102000.0,197000.0,77000.0, Approved
3549,2, No,99000.0,199000.0,6,214000.0,22000.0,314000.0,110000.0, Rejected
3550,2, Yes,50000.0,195000.0,14,31000.0,47000.0,99000.0,65000.0, Approved
3551,2, No,91000.0,186000.0,20,184000.0,117000.0,203000.0,92000.0, Rejected
3552,3, Yes,76000.0,264000.0,14,92000.0,7000.0,279000.0,74000.0, Approved
3553,0, No,52000.0,178000.0,18,83000.0,54000.0,130000.0,31000.0, Approved
3554,5, No,18000.0,60000.0,4,14000.0,24000.0,65000.0,26000.0, Approved
3555,0, No,73000.0,282000.0,16,153000.0,88000.0,164000.0,77000.0, Rejected
3556,4, No,32000.0,116000.0,6,33000.0,46000.0,65000.0,39000.0, Approved
3557,5, No,52000.0,207000.0,2,32000.0,20000.0,146000.0,36000.0, Approved
3558,4, No,71000.0,282000.0,14,63000.0,109000.0,277000.0,46000.0, Rejected
3559,4, Yes,14000.0,48000.0,6,14000.0,3000.0,44000.0,16000.0, Rejected
3560,4, No,27000.0,107000.0,6,74000.0,42000.0,82000.0,28000.0, Approved
3561,5, Yes,65000.0,181000.0,10,157000.0,106000.0,202000.0,61000.0, Rejected
3562,4, No,93000.0,359000.0,18,98000.0,127000.0,262000.0,114000.0, Rejected
3563,0, Yes,67000.0,149000.0,16,33000.0,69000.0,223000.0,81000.0, Approved
3564,5, No,68000.0,193000.0,6,121000.0,1000.0,229000.0,90000.0, Approved
3565,5, No,56000.0,136000.0,4,59000.0,57000.0,188000.0,43000.0, Rejected
3566,1, Yes,19000.0,47000.0,2,47000.0,23000.0,39000.0,23000.0, Approved
3567,5, No,84000.0,195000.0,6,53000.0,25000.0,240000.0,72000.0, Approved
3568,2, Yes,25000.0,72000.0,16,42000.0,10000.0,71000.0,21000.0, Rejected
3569,1, Yes,29000.0,99000.0,18,13000.0,1000.0,110000.0,26000.0, Approved
3570,3, Yes,32000.0,74000.0,2,36000.0,45000.0,112000.0,46000.0, Rejected
3571,4, Yes,30000.0,109000.0,2,76000.0,33000.0,80000.0,32000.0, Approved
3572,3, Yes,8000.0,25000.0,20,15000.0,3000.0,16000.0,5000.0, Rejected
3573,2, Yes,4000.0,13000.0,2,2000.0,3000.0,11000.0,5000.0, Approved
3574,2, No,44000.0,106000.0,20,108000.0,24000.0,132000.0,46000.0, Rejected
